物件名,路線,最寄駅,距離,住所,築年数,賃料,部屋数,プラン,面積,管理費,敷金,礼金
地下鉄烏丸線 今出川駅 8階建 築37年,京福電鉄北野線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,2.6,1,K,18.83,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,2.7,1,K,18.47,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,2.7,1,K,18.47,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,2.7,1,K,18,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3,1,DK,22.2,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3,1,K,18.47,3000,5,10
地下鉄烏丸線 今出川駅 8階建 築37年,ＪＲ山陰本線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3.1,1,DK,21,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3.1,1,DK,21,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3.1,1,DK,21,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3.1,1,K,18.47,3000,5,10
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3.2,1,DK,21.87,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3.2,1,DK,21.87,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,京阪鴨東線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3.2,1,DK,21.5,3000,,
地下鉄烏丸線 今出川駅 8階建 築37年,京阪鴨東線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3.4,1,DK,22.2,3000,,10
地下鉄烏丸線 今出川駅 8階建 築37年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区東上善寺町,37,3.5,1,DK,22.2,3000,,10
ケシミヤ上京,地下鉄東西線,二条駅,20.0,京都府京都市上京区坤高町,15,6.3,1,K,28.46,3600,4,9.45
ヴィラビアンカ２,地下鉄烏丸線,北野白梅町駅,4.0,京都府京都市上京区西町,37,3.2,1,DK,21.15,6000,3.2,3.2
地下鉄烏丸線 今出川駅 5階建 築42年,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区松之木町,42,4,1,K,21,3000,5,5
プラザ出水通,地下鉄烏丸線,二条駅,16.0,京都府京都市上京区尼ケ崎横町,35,3.4,1,K,18.2,5000,5,
プラザ出水通,地下鉄烏丸線,二条駅,16.0,京都府京都市上京区尼ケ崎横町,35,3.4,1,K,18.1,5000,5,
プラザ出水通,地下鉄烏丸線,二条駅,16.0,京都府京都市上京区尼ケ崎横町,35,3.4,1,K,18.1,5000,5,
プラザ出水通,地下鉄烏丸線,二条駅,16.0,京都府京都市上京区尼ケ崎横町,35,3.5,1,K,18.1,5000,5,
地下鉄烏丸線 今出川駅 3階建 築25年,地下鉄烏丸線,今出川駅,18.0,京都府京都市上京区一色町,25,5.5,1,K,24,5000,,5.5
地下鉄烏丸線 今出川駅 3階建 築25年,京阪鴨東線,今出川駅,18.0,京都府京都市上京区一色町,25,5.5,1,K,23,5000,,5.5
地下鉄烏丸線 今出川駅 3階建 築25年,京福電鉄北野線,今出川駅,18.0,京都府京都市上京区一色町,25,5.5,1,K,23,5000,,5.5
地下鉄烏丸線 今出川駅 4階建 築51年,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区毘沙門町,51,5.7,1,DK,23.49,5000,,5.7
地下鉄烏丸線 今出川駅 4階建 築12年,地下鉄烏丸線,北野白梅町駅,18.0,京都府京都市上京区新白水丸町,12,5.5,1,K,22.35,7000,,
地下鉄烏丸線 今出川駅 4階建 築12年,地下鉄烏丸線,北野白梅町駅,18.0,京都府京都市上京区新白水丸町,12,5.5,1,K,22.35,7000,,11
地下鉄烏丸線 今出川駅 4階建 築12年,地下鉄烏丸線,北野白梅町駅,18.0,京都府京都市上京区新白水丸町,12,5.5,1,K,22.35,7000,,
地下鉄烏丸線 今出川駅 4階建 築12年,地下鉄烏丸線,北野白梅町駅,18.0,京都府京都市上京区新白水丸町,12,5.6,1,K,22.35,6000,,
地下鉄烏丸線 今出川駅 4階建 築12年,地下鉄烏丸線,北野白梅町駅,18.0,京都府京都市上京区新白水丸町,12,5.6,1,K,22.35,7000,,
地下鉄烏丸線 今出川駅 4階建 築12年,地下鉄烏丸線,北野白梅町駅,18.0,京都府京都市上京区新白水丸町,12,5.6,1,K,22.35,7000,,
地下鉄烏丸線 今出川駅 4階建 築12年,地下鉄烏丸線,北野白梅町駅,18.0,京都府京都市上京区新白水丸町,12,5.6,1,K,22.35,7000,,11.2
レジデンス西陣,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区梨木町,31,4.2,1,K,18.98,5000,4.2,4.2
レジデンス西陣,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区梨木町,31,4.7,1,K,21.73,5000,4.7,4.7
レジデンス西陣,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区梨木町,31,4.8,1,K,21.73,5000,4.8,4.8
レジデンス西陣,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区梨木町,31,4.8,1,K,18.98,5000,4.8,4.8
レジデンス西陣,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区梨木町,31,5,1,K,21.73,5000,5,5
レジデンス西陣,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区梨木町,31,5.1,1,K,21.73,5000,5.1,5.1
レジデンス西陣,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区梨木町,31,5.2,1,K,21.73,5000,5.2,5.2
デトムワン烏丸鞍馬口II,地下鉄烏丸線,鞍馬口駅,5.0,京都府京都市上京区大心院町,35,3.6,1,K,19.18,8000,2,3
デトムワン烏丸鞍馬口II,地下鉄烏丸線,鞍馬口駅,5.0,京都府京都市上京区大心院町,35,3.6,1,K,19.18,8000,2,3
地下鉄烏丸線 鞍馬口駅 4階建 築35年,地下鉄烏丸線,鞍馬口駅,5.0,京都府京都市上京区大心院町,35,3.6,1,K,19.18,8000,2,3
メゾンワイズ,地下鉄烏丸線,北野白梅町駅,5.0,京都府京都市上京区西町,36,3.2,1,K,15.5,5000,5,
メゾンワイズ,地下鉄烏丸線,北野白梅町駅,5.0,京都府京都市上京区西町,36,3.5,1,R,11,5000,5,
メゾンワイズ,地下鉄烏丸線,北野白梅町駅,5.0,京都府京都市上京区西町,36,3.6,1,K,21,5000,5,
メゾンワイズ,地下鉄烏丸線,北野白梅町駅,5.0,京都府京都市上京区西町,36,3.6,1,R,18,5000,5,
メゾンワイズ,地下鉄烏丸線,北野白梅町駅,5.0,京都府京都市上京区西町,36,3.6,1,R,17,5000,5,
メゾンワイズ,地下鉄烏丸線,北野白梅町駅,5.0,京都府京都市上京区西町,36,4.2,1,K,18,5000,5,
京阪鴨東線 神宮丸太町駅 4階建 築31年,地下鉄烏丸線,神宮丸太町駅,6.0,京都府京都市上京区錦砂町,31,6,1,K,24.8,5000,,
アールグランツ京都御所東,地下鉄烏丸線,神宮丸太町駅,6.0,京都府京都市上京区錦砂町,31,6,1,K,24.8,5000,,
室町グリーンサイド,地下鉄烏丸線,今出川駅,5.0,京都府京都市上京区花立町,38,4.5,1,K,18,,4.5,
地下鉄烏丸線 今出川駅 2階建 築38年,地下鉄烏丸線,今出川駅,5.0,京都府京都市上京区花立町,38,4.5,1,K,18,,4.5,
ＤＥＴＯＭ－１西陣,地下鉄烏丸線,今出川駅,14.0,京都府京都市上京区元北小路町,36,3.6,1,K,18.83,,2,3
ＤＥＴＯＭ－１西陣,地下鉄烏丸線,今出川駅,14.0,京都府京都市上京区元北小路町,36,3.6,1,K,18.83,5000,2,3
ＤＥＴＯＭ－１西陣,地下鉄烏丸線,今出川駅,14.0,京都府京都市上京区元北小路町,36,4.3,1,K,19.28,5000,4.3,
ＤＥＴＯＭ－１西陣,地下鉄烏丸線,今出川駅,14.0,京都府京都市上京区元北小路町,36,5.4,1,K,18.83,5000,5.4,3
地下鉄烏丸線 鞍馬口駅 3階建 築32年,地下鉄烏丸線,鞍馬口駅,2.0,京都府京都市上京区竹園町,32,5.4,1,K,28,4000,5.4,5.4
フラッティ千本寺之内,地下鉄烏丸線,北野白梅町駅,20.0,京都府京都市上京区新猪熊町,4,5.8,1,K,27.25,7000,,11.6
フラッティ千本寺之内,地下鉄烏丸線,北野白梅町駅,20.0,京都府京都市上京区新猪熊町,4,6,1,K,23.4,7000,,12
ソレーユコニシ,京福電鉄北野線,今出川駅,18.0,京都府京都市上京区鏡石町,30,4.8,1,K,21.5,4000,5,5
ソレーユコニシ,京福電鉄北野線,今出川駅,18.0,京都府京都市上京区鏡石町,30,4.8,1,K,21.5,4000,5,5
ソレーユコニシ,地下鉄烏丸線,今出川駅,18.0,京都府京都市上京区鏡石町,30,4.8,1,K,21.6,4000,5,5
ソレーユコニシ,地下鉄烏丸線,今出川駅,18.0,京都府京都市上京区鏡石町,30,5.2,1,K,21.6,4000,5,5
ソレーユコニシ,地下鉄烏丸線,今出川駅,18.0,京都府京都市上京区鏡石町,30,5.2,1,K,21.6,4000,5,5
地下鉄烏丸線 今出川駅 4階建 築8年,地下鉄烏丸線,二条駅,20.0,京都府京都市上京区北伊勢殿構町,8,6.1,1,K,27.07,5000,5,10
地下鉄烏丸線 今出川駅 3階建 築26年,地下鉄烏丸線,今出川駅,20.0,京都府京都市上京区聖天町,26,4,1,K,19.01,5000,,
地下鉄烏丸線 今出川駅 3階建 築26年,ＪＲ山陰本線,今出川駅,20.0,京都府京都市上京区聖天町,26,4.5,1,K,18,5000,,
地下鉄烏丸線 今出川駅 3階建 築26年,ＪＲ山陰本線,今出川駅,20.0,京都府京都市上京区聖天町,26,4.5,1,K,18,5000,,
地下鉄烏丸線 今出川駅 3階建 築26年,地下鉄烏丸線,今出川駅,20.0,京都府京都市上京区聖天町,26,4.5,1,K,17.5,5000,,
地下鉄烏丸線 今出川駅 3階建 築26年,地下鉄烏丸線,今出川駅,20.0,京都府京都市上京区聖天町,26,4.6,1,R,17,5000,,
カワモトマンション,地下鉄烏丸線,神宮丸太町駅,5.0,京都府京都市上京区上生洲町,30,5.3,1,R,21.85,5000,5.3,
京阪鴨東線 神宮丸太町駅 4階建 築31年,京阪鴨東線,神宮丸太町駅,7.0,京都府京都市上京区上生洲町,31,5.3,1,R,23,5000,5.3,
パラドール御所,ＪＲ山陰本線,今出川駅,2.0,京都府京都市上京区北小路室町,39,13,3,LDK,63.18,,13,26
シャトレーヌ葭屋,ＪＲ山陰本線,二条城前駅,16.0,京都府京都市上京区亀屋町,40,4.1,1,DK,24.6,4000,,
メゾン・ド・新町,地下鉄烏丸線,今出川駅,7.0,京都府京都市上京区安楽小路町,36,3.7,1,K,17.01,3000,,3.7
メゾン・ド・新町,地下鉄烏丸線,今出川駅,7.0,京都府京都市上京区安楽小路町,36,3.7,1,K,17.62,3000,,3.7
地下鉄烏丸線 今出川駅 4階建 築36年,京福電鉄北野線,今出川駅,7.0,京都府京都市上京区安楽小路町,36,3.7,1,K,17.62,3000,,3.7
地下鉄烏丸線 今出川駅 4階建 築36年,京福電鉄北野線,今出川駅,7.0,京都府京都市上京区安楽小路町,36,3.7,1,K,17.01,3000,,3.7
アーバンハウス北西,地下鉄烏丸線,鞍馬口駅,15.0,京都府京都市上京区前之町,35,4.1,1,K,21,5000,,
アーバンハウス北西,地下鉄烏丸線,鞍馬口駅,15.0,京都府京都市上京区前之町,35,4.2,1,K,20,5000,,
アーバンハウス北西,地下鉄烏丸線,鞍馬口駅,15.0,京都府京都市上京区前之町,35,4.2,1,K,20.4,5000,,
京阪鴨東線 出町柳駅 地下1地上3階建 築18年,地下鉄烏丸線,出町柳駅,5.0,京都府京都市上京区立本寺前町,18,7.4,1,K,27.67,3850,,15.4
地下鉄烏丸線 今出川駅 4階建 築5年,地下鉄烏丸線,北野白梅町駅,15.0,京都府京都市上京区西亀屋町,5,6.1,1,K,22.6,7000,,12.2
コスモハイツ上御霊,京福電鉄北野線,鞍馬口駅,5.0,京都府京都市上京区大心院町,41,2.6,1,K,17,2750,,2.6
コスモハイツ上御霊,京福電鉄北野線,鞍馬口駅,5.0,京都府京都市上京区大心院町,41,2.6,1,K,17,2750,,2.6
コスモハイツ上御霊,京福電鉄北野線,鞍馬口駅,5.0,京都府京都市上京区大心院町,41,2.6,1,K,17,2750,,2.6
コスモハイツ上御霊,京福電鉄北野線,鞍馬口駅,5.0,京都府京都市上京区大心院町,41,2.6,1,K,18,2750,,2.6
コスモハイツ上御霊,京福電鉄北野線,鞍馬口駅,5.0,京都府京都市上京区大心院町,41,2.6,1,R,16,2750,,2.6
コスモハイツ上御霊,京福電鉄北野線,鞍馬口駅,5.0,京都府京都市上京区大心院町,41,2.6,1,K,16,2750,,2.6
サンシティアビタシオン鴨川,京福電鉄北野線,鞍馬口駅,10.0,京都府京都市上京区鶴山町,33,4,1,K,19.38,5000,5,4
サンシティアビタシオン鴨川,京福電鉄北野線,鞍馬口駅,10.0,京都府京都市上京区鶴山町,33,4,1,K,19.38,5000,5,4
サンシティアビタシオン鴨川,京福電鉄北野線,鞍馬口駅,10.0,京都府京都市上京区鶴山町,33,5.5,1,R,33.29,5000,5,10
サンシティアビタシオン鴨川,地下鉄烏丸線,鞍馬口駅,10.0,京都府京都市上京区鶴山町,33,5.5,1,R,33.29,5000,5,10
ライオンズマンション京都西陣,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区西船橋町,38,3.6,1,K,22.27,4000,,
ライオンズマンション京都西陣,京福電鉄北野線,今出川駅,10.0,京都府京都市上京区西船橋町,38,4.5,1,K,20.9,,4.5,
ライオンズマンション京都西陣,京福電鉄北野線,今出川駅,10.0,京都府京都市上京区西船橋町,38,3.9,1,K,21.5,7000,5,
ライオンズマンション京都西陣,京福電鉄北野線,今出川駅,10.0,京都府京都市上京区西船橋町,38,12,2,LDK,60.38,,12,24
ライオンズマンション京都西陣,京福電鉄北野線,今出川駅,10.0,京都府京都市上京区西船橋町,38,13,2,LDK,60.38,,13,26
地下鉄烏丸線 丸太町駅 4階建 築42年,京福電鉄北野線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,2.9,1,K,19.77,4000,,
地下鉄烏丸線 丸太町駅 4階建 築42年,京福電鉄北野線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,2.9,1,DK,22,4000,,
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3,1,DK,22,4000,,
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3,1,K,19.77,4000,,
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3,1,DK,22,4000,,
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.1,1,DK,22.01,4000,,
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.1,1,DK,22,4000,,
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.1,1,DK,22,4000,,
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.1,1,DK,22,4000,,
地下鉄烏丸線 丸太町駅 4階建 築42年,ＪＲ山陰本線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.3,1,K,20.15,4000,5,10
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.3,1,K,20.15,4000,,10
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.4,1,K,20.15,4000,5,10
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.4,1,K,20.15,4000,5,10
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.4,1,K,20.15,4000,,10
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.5,1,K,20.15,4000,,10
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.5,1,K,20.15,4000,,10
地下鉄烏丸線 丸太町駅 4階建 築42年,地下鉄烏丸線,丸太町駅,12.0,京都府京都市上京区橋西二町目,42,3.5,1,K,20.15,4000,,10
地下鉄烏丸線 今出川駅 2階建 築37年,地下鉄烏丸線,今出川駅,6.0,京都府京都市上京区常盤井図子町,37,4,1,K,18,,,
地下鉄烏丸線 今出川駅 2階建 築37年,地下鉄烏丸線,今出川駅,6.0,京都府京都市上京区常盤井図子町,37,4,1,K,18,,3,
地下鉄烏丸線 丸太町駅 2階建 築17年,京福電鉄北野線,丸太町駅,18.0,京都府京都市上京区坤高町,17,5.7,1,K,25.7,2000,3,8
北野８８５,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区馬喰町,37,9.6,1,LDK,55,4000,9.6,9.6
北野８８５,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区馬喰町,37,10.1,1,LDK,37,4000,10.1,10.1
サンカノン御所西,京福電鉄北野線,丸太町駅,8.0,京都府京都市上京区東魚屋町,10,6,1,K,23.56,6000,5,6
サンカノン御所西,地下鉄東西線,丸太町駅,8.0,京都府京都市上京区東魚屋町,10,6.3,1,K,23.64,6000,5,6.3
サンカノン御所西,地下鉄東西線,丸太町駅,8.0,京都府京都市上京区東魚屋町,10,6.5,1,K,23.64,6000,5,6.5
地下鉄烏丸線 今出川駅 3階建 築44年,地下鉄東西線,今出川駅,5.0,京都府京都市上京区上立売町,44,6.9,2,K,36.3,,6.9,6.9
地下鉄烏丸線 鞍馬口駅 5階建 築20年,地下鉄東西線,鞍馬口駅,3.0,京都府京都市上京区上御霊前町,20,6.9,1,K,35,7000,6.9,6.9
アケタハイツ,地下鉄東西線,二条駅,14.0,京都府京都市上京区東神明町,35,4,1,K,20,3000,,4
アケタハイツ,地下鉄東西線,二条駅,14.0,京都府京都市上京区東神明町,35,4,1,K,20,5000,,5
地下鉄烏丸線 鞍馬口駅 2階建 築36年,地下鉄東西線,鞍馬口駅,3.0,京都府京都市上京区相国寺門前町,36,4.7,1,K,19,3000,,
地下鉄烏丸線 鞍馬口駅 2階建 築36年,地下鉄烏丸線,鞍馬口駅,3.0,京都府京都市上京区相国寺門前町,36,4.7,1,K,19,3000,,
地下鉄烏丸線 今出川駅 5階建 築42年,地下鉄烏丸線,今出川駅,14.0,京都府京都市上京区福大明神町,42,4.6,1,K,18,,,
京阪鴨東線 神宮丸太町駅 3階建 築45年,地下鉄烏丸線,神宮丸太町駅,10.0,京都府京都市上京区上生洲町,45,3.8,1,K,15.75,4000,,
シャンボール今出川,京阪鴨東線,,,京都府京都市上京区東上善寺町,37,2.7,1,K,18.47,3000,,
シャンボール今出川,京阪鴨東線,,,京都府京都市上京区東上善寺町,37,2.7,1,K,18.47,3000,,
シャンボール今出川,京阪鴨東線,,,京都府京都市上京区東上善寺町,37,2.7,1,K,18,3000,,
シャンボール今出川,京阪鴨東線,,,京都府京都市上京区東上善寺町,37,3,1,DK,25,3000,,
シャンボール今出川,京阪鴨東線,,,京都府京都市上京区東上善寺町,37,3.1,1,K,18.47,3000,,10
シャンボール今出川,京福電鉄北野線,,,京都府京都市上京区東上善寺町,37,3.2,1,DK,21.87,3000,,
シャンボール今出川,京福電鉄北野線,,,京都府京都市上京区東上善寺町,37,3.2,1,DK,21.87,3000,,
